DateTime,load_kWh,heatdemand_kWhth,production_kWh,spot price [Rp/kWh],cop_monthly,battery_installed,ptes_installed,battery_capacity_kwh,grid_import_kWh,grid_export_kWh,battery_charge_kWh,battery_discharge_kWh,battery_soc_kWh,prod_for_local_demand_kWh,woodchip_boiler_heat_kWhth,heatpump_heat_kWhth,heatpump_elec_kWh,heatpump_on,heatpump_nominal_kwth,heatpump_nominal_kWhth,Q_HP_kWhth,E_elec_HP_kWh,ptes_charge_kWhth,ptes_discharge_kWhth,ptes_soc_kWhth,ptes_volume_m3,woodchip_heat_supply_share,heatpump_heat_supply_share,ptes_discharge_supply_share
2024-01-01 06:00:00,404.986,1133.5,298.125,1.050084,2.95,1.0,1.0,2000.0,369.3863417167851,0.0,0.0,0.0,100.0,298.125,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,359.0502419354838,476914.9939516129,5000.0,0.0,0.6832375457119685,0.3167624542880316
2024-01-01 06:15:00,428.261,1267.25,318.15,1.050084,2.95,1.0,1.0,2000.0,372.6363417167852,0.0,0.0,0.0,100.0,318.15,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,492.8002419354838,476422.19370967743,5000.0,0.0,0.6111262640082985,0.38887373599170155
2024-01-01 06:30:00,439.451,1258.5,398.125,1.050084,2.95,1.0,1.0,2000.0,303.85134171678516,0.0,0.0,0.0,100.0,398.125,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,484.0502419354838,475938.1434677419,5000.0,0.0,0.6153752547195203,0.3846247452804798
2024-01-01 06:45:00,427.618,1285.75,438.125,1.050084,2.95,1.0,1.0,2000.0,252.01834171678513,0.0,0.0,0.0,100.0,427.618,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,511.3002419354838,475426.8432258064,5000.0,0.0,0.6023330803535029,0.39766691964649725
2024-01-01 07:00:00,437.551,1264.75,478.125,0.769506,2.95,1.0,1.0,2000.0,471.9513417167851,0.0,250.0,0.0,337.5,437.551,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,490.3002419354838,474936.54298387095,5000.0,0.0,0.6123342621581469,0.3876657378418532
2024-01-01 07:15:00,454.55,1269.75,538.1,0.769506,2.95,1.0,1.0,2000.0,428.9753417167851,0.0,250.0,0.0,575.0,454.55,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,495.3002419354838,474441.2427419355,5000.0,0.0,0.6099230226930626,0.39007697730693747
2024-01-01 07:30:00,413.583,1245.25,498.125,0.769506,2.95,1.0,1.0,2000.0,427.98334171678516,0.0,250.0,0.0,812.5,413.583,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,470.8002419354838,473970.4425,5000.0,0.0,0.6219231142858994,0.37807688571410064
2024-01-01 07:45:00,427.926,1256.75,478.1,0.769506,2.95,1.0,1.0,2000.0,462.3513417167851,0.0,250.0,0.0,1050.0,427.926,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,482.3002419354838,473488.14225806453,5000.0,0.0,0.6162321528263507,0.38376784717364937
2024-01-01 08:00:00,443.187,1267.75,438.125,0.788026,2.95,1.0,1.0,2000.0,267.58734171678515,0.0,0.0,0.0,1050.0,438.125,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,493.3002419354838,472994.842016129,5000.0,0.0,0.6108852360990071,0.389114763900993
2024-01-01 08:15:00,457.012,1215.0,418.025,0.788026,2.95,1.0,1.0,2000.0,301.51234171678516,0.0,0.0,0.0,1050.0,418.025,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,440.5502419354838,472554.2917741935,5000.0,0.0,0.6374072082835525,0.3625927917164476
2024-01-01 08:30:00,461.238,1272.25,457.975,0.788026,2.95,1.0,1.0,2000.0,265.7883417167851,0.0,0.0,0.0,1050.0,457.975,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,497.8002419354838,472056.49153225805,5000.0,0.0,0.6087245101705767,0.39127548982942334
2024-01-01 08:45:00,447.948,1221.5,457.95,0.788026,2.95,1.0,1.0,2000.0,252.52334171678513,0.0,0.0,0.0,1050.0,447.948,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,447.0502419354838,471609.4412903226,5000.0,0.0,0.6340153565816752,0.3659846434183249
