DateTime,load_kWh,heatdemand_kWhth,production_kWh,spot price [Rp/kWh],cop_monthly,battery_installed,ptes_installed,battery_capacity_kwh,grid_import_kWh,grid_export_kWh,battery_charge_kWh,battery_discharge_kWh,battery_soc_kWh,woodchip_boiler_heat_kWhth,heatpump_heat_kWhth,heatpump_elec_kWh,heatpump_on,heatpump_nominal_kwth,heatpump_nominal_kWhth,Q_HP_kWhth,E_elec_HP_kWh,ptes_charge_kWhth,ptes_discharge_kWhth,ptes_soc_kWhth,ptes_volume_m3,woodchip_heat_supply_share,heatpump_heat_supply_share,ptes_discharge_supply_share,self_sufficiency,direct_prod_to_load_kWh,prod_to_batt_charge_kWh,prod_via_batt_to_load_kWh,own_production_supply_kWh,self_sufficiency_production_traced,cost_opt__annual_prod_traced_self_sufficiency_fraction,cost_opt__annual_own_production_supply_kwh
2024-01-01 05:45:00,402.18,1039.25,318.125,1.054714,2.95,0.0,1.0,0.0,185.905000000001,0.0,0.0,0.0,0.0,0.0,300.457500000003,101.85,1.0,5137.024536590696,1284.256134147674,300.457500000003,101.85,0.0,738.7924999999971,4807980.36,50000.0,0.0,0.2891099350493173,0.7108900649506827,0.5377567258441469,318.125,0.0,0.0,318.125,0.7910015415982893,,
2024-01-01 06:00:00,404.986,1133.5,298.125,1.050084,2.95,0.0,1.0,0.0,208.561000000001,0.0,0.0,0.0,0.0,0.0,300.01500000000294,101.7,1.0,5137.024536590696,1284.256134147674,300.01500000000294,101.7,0.0,833.4849999999971,4807146.875,50000.0,0.0,0.26468019408910715,0.7353198059108929,0.4850167660116621,298.125,0.0,0.0,298.125,0.7361365578069365,,
2024-01-01 06:15:00,428.261,1267.25,318.15,1.050084,2.95,0.0,1.0,0.0,211.66100000000102,0.0,0.0,0.0,0.0,0.0,299.57250000000295,101.55,1.0,5137.024536590696,1284.256134147674,299.57250000000295,101.55,0.0,967.677499999997,4806179.1975,50000.0,0.0,0.23639573880450027,0.7636042611954997,0.5057663434214159,318.15,0.0,0.0,318.15,0.7428880986127617,,
2024-01-01 06:30:00,439.451,1258.5,398.125,1.050084,2.95,0.0,1.0,0.0,142.72600000000102,0.0,0.0,0.0,0.0,0.0,299.13000000000295,101.4,1.0,5137.024536590696,1284.256134147674,299.13000000000295,101.4,0.0,959.369999999997,4805219.8275,50000.0,0.0,0.23768772348033607,0.7623122765196639,0.6752174872738916,398.125,0.0,0.0,398.125,0.9059599363751589,,
2024-01-01 06:45:00,427.618,1285.75,438.125,1.050084,2.95,0.0,1.0,0.0,90.74300000000098,0.0,0.0,0.0,0.0,0.0,298.6875000000029,101.25,1.0,5137.024536590696,1284.256134147674,298.6875000000029,101.25,0.0,987.062499999997,4804232.765,50000.0,0.0,0.23230604705425076,0.7676939529457492,0.7877942462665253,427.618,0.0,0.0,427.618,1.0,,
2024-01-01 07:00:00,437.551,1264.75,478.125,0.769506,2.95,0.0,1.0,0.0,60.52600000000096,0.0,0.0,0.0,0.0,0.0,298.2450000000029,101.1,1.0,5137.024536590696,1284.256134147674,298.2450000000029,101.1,0.0,966.5049999999972,4803266.26,50000.0,0.0,0.235813401858077,0.764186598141923,0.8616709823540548,437.551,0.0,0.0,437.551,1.0,,
2024-01-01 07:15:00,454.55,1269.75,538.1,0.769506,2.95,0.0,1.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,297.80250000000285,100.95,1.0,5137.024536590696,1284.256134147674,297.80250000000285,100.95,0.0,971.9474999999971,4802294.3125,50000.0,0.0,0.23453632604843697,0.765463673951563,0.961720382796172,454.55,0.0,0.0,454.55,1.0,,
2024-01-01 07:30:00,413.583,1245.25,498.125,0.769506,2.95,0.0,1.0,0.0,16.25800000000099,0.0,0.0,0.0,0.0,0.0,297.36000000000286,100.8,1.0,5137.024536590696,1284.256134147674,297.36000000000286,100.8,0.0,947.8899999999971,4801346.4225,50000.0,0.0,0.23879542260590472,0.7612045773940953,0.9606898736166598,413.583,0.0,0.0,413.583,1.0,,
2024-01-01 07:45:00,427.926,1256.75,478.1,0.769506,2.95,0.0,1.0,0.0,50.47600000000092,0.0,0.0,0.0,0.0,0.0,296.91750000000286,100.65,1.0,5137.024536590696,1284.256134147674,296.91750000000286,100.65,0.0,959.8324999999971,4800386.590000001,50000.0,0.0,0.2362582056892802,0.7637417943107199,0.8820450264765382,427.926,0.0,0.0,427.926,1.0,,
2024-01-01 08:00:00,443.187,1267.75,438.125,0.788026,2.95,0.0,1.0,0.0,105.56200000000096,0.0,0.0,0.0,0.0,0.0,296.4750000000028,100.5,1.0,5137.024536590696,1284.256134147674,296.4750000000028,100.5,0.0,971.2749999999971,4799415.315,50000.0,0.0,0.23385919936896296,0.766140800631037,0.7618116054848157,438.125,0.0,0.0,438.125,0.9885781848294286,,
2024-01-01 08:15:00,457.012,1215.0,418.025,0.788026,2.95,0.0,1.0,0.0,139.33700000000096,0.0,0.0,0.0,0.0,0.0,296.0325000000028,100.35,1.0,5137.024536590696,1284.256134147674,296.0325000000028,100.35,0.0,918.9674999999972,4798496.3475,50000.0,0.0,0.24364814814815047,0.7563518518518496,0.6951130386072992,418.025,0.0,0.0,418.025,0.9146915179470123,,
2024-01-01 08:30:00,461.238,1272.25,457.975,0.788026,2.95,0.0,1.0,0.0,103.46300000000092,0.0,0.0,0.0,0.0,0.0,295.5900000000028,100.2,1.0,5137.024536590696,1284.256134147674,295.5900000000028,100.2,0.0,976.6599999999971,4797519.6875,50000.0,0.0,0.2323364118687387,0.7676635881312612,0.7756841370398777,457.975,0.0,0.0,457.975,0.9929255612070125,,
2024-01-01 08:45:00,447.948,1221.5,457.95,0.788026,2.95,0.0,1.0,0.0,90.04800000000093,0.0,0.0,0.0,0.0,0.0,295.14750000000276,100.05,1.0,5137.024536590696,1284.256134147674,295.14750000000276,100.05,0.0,926.3524999999972,4796593.335,50000.0,0.0,0.24162709783053848,0.7583729021694615,0.7989766669345528,447.948,0.0,0.0,447.948,1.0,,
